epoch,train_accuracy,validation_accuracy,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
5068,0.84635,0.83745,387.65,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5069,0.84772,0.83951,387.73,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5070,0.84635,0.83951,387.8,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5071,0.84635,0.84156,387.87,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5072,0.84795,0.83951,387.95,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5073,0.84703,0.83745,388.02,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5074,0.84864,0.83951,388.09,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5075,0.84749,0.83745,388.16,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5076,0.84841,0.83951,388.23,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5077,0.84749,0.83951,388.32,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5078,0.84749,0.83951,388.43,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5079,0.84772,0.84156,388.52,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5080,0.84635,0.83745,388.61,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5081,0.84795,0.83951,388.69,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5082,0.84772,0.83951,388.78,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5083,0.84703,0.84156,388.86,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5084,0.84749,0.83951,388.94,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5085,0.84681,0.83745,389.01,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5086,0.84818,0.83951,389.09,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5087,0.84681,0.83745,389.16,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5088,0.84818,0.83951,389.23,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5089,0.84726,0.83951,389.3,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5090,0.84772,0.83951,389.38,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5091,0.84703,0.83951,389.46,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5092,0.84795,0.83951,389.54,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5093,0.84795,0.84156,389.62,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5094,0.84772,0.83951,389.69,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5095,0.84772,0.83951,389.77,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5096,0.84749,0.83951,389.84,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5097,0.84841,0.83951,389.91,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5098,0.84795,0.84156,389.98,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5099,0.84726,0.83951,390.06,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5100,0.84795,0.84156,390.17,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5101,0.84726,0.83745,390.27,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5102,0.84795,0.84156,390.34,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5103,0.84703,0.83745,390.42,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5104,0.84726,0.84156,390.49,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5105,0.84749,0.83951,390.56,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5106,0.84612,0.83745,390.65,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5107,0.84726,0.83951,390.75,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5108,0.84635,0.83745,390.83,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5109,0.84703,0.84156,390.9,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5110,0.84703,0.83539,390.97,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5111,0.84749,0.84156,391.05,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5112,0.84703,0.83745,391.13,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5113,0.84703,0.84156,391.21,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5114,0.84772,0.83745,391.3,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5115,0.84658,0.84156,391.37,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5116,0.84795,0.83951,391.45,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5117,0.84635,0.84156,391.53,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5118,0.84726,0.84156,391.62,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5119,0.84772,0.83951,391.7,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5120,0.84749,0.83951,391.77,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5121,0.84818,0.84156,391.85,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5122,0.84681,0.83745,391.94,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5123,0.84749,0.84156,392.03,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5124,0.84658,0.83951,392.11,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5125,0.84726,0.84156,392.19,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5126,0.84749,0.83951,392.27,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5127,0.84658,0.83951,392.34,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5128,0.84795,0.83951,392.41,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5129,0.84703,0.83951,392.47,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5130,0.84841,0.83951,392.55,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5131,0.84749,0.83745,392.62,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5132,0.84818,0.83951,392.69,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5133,0.84795,0.83951,392.76,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5134,0.84864,0.83745,392.84,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5135,0.84795,0.83951,392.92,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5136,0.84726,0.83745,393.0,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5137,0.84795,0.83951,393.07,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5138,0.84681,0.83951,393.14,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5139,0.84749,0.83951,393.22,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5140,0.84726,0.83951,393.31,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5141,0.84772,0.83951,393.41,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5142,0.84795,0.83745,393.48,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5143,0.84726,0.84156,393.56,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5144,0.84795,0.83745,393.65,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5145,0.84772,0.83951,393.73,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5146,0.84795,0.83951,393.81,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5147,0.84772,0.83951,393.91,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5148,0.84726,0.83951,393.98,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5149,0.84795,0.83951,394.05,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5150,0.84818,0.83745,394.13,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5151,0.84841,0.83951,394.2,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5152,0.84841,0.84156,394.28,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5153,0.84795,0.83745,394.36,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5154,0.84864,0.83951,394.47,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5155,0.84772,0.83745,394.55,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5156,0.84818,0.83951,394.62,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5157,0.84772,0.83951,394.69,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5158,0.84841,0.83951,394.77,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5159,0.84772,0.83745,394.85,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5160,0.84795,0.83951,394.93,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5161,0.84795,0.83745,395.0,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5162,0.84726,0.83951,395.08,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5163,0.84795,0.83745,395.15,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5164,0.84795,0.83745,395.23,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5165,0.84887,0.83951,395.33,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5166,0.84841,0.83745,395.41,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5167,0.84887,0.83745,395.47,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5168,0.84841,0.84156,395.54,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5169,0.84818,0.83745,395.62,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5170,0.84864,0.83951,395.7,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5171,0.84772,0.83951,395.77,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5172,0.84749,0.84156,395.83,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5173,0.84841,0.83745,395.91,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5174,0.84818,0.83539,395.99,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5175,0.84818,0.83951,396.07,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5176,0.84726,0.84156,396.15,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5177,0.8491,0.83951,396.21,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5178,0.84749,0.83333,396.29,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5179,0.8491,0.84156,396.37,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5180,0.84864,0.83951,396.43,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5181,0.8491,0.84156,396.51,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5182,0.84841,0.83745,396.6,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5183,0.84818,0.83745,396.67,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5184,0.84841,0.84156,396.75,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5185,0.84795,0.83745,396.84,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5186,0.84864,0.83745,396.91,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5187,0.84772,0.83951,396.98,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5188,0.84841,0.83951,397.06,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5189,0.84818,0.83951,397.13,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5190,0.84841,0.83745,397.2,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5191,0.84864,0.84362,397.28,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5192,0.84864,0.83745,397.38,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5193,0.84864,0.83951,397.46,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5194,0.84818,0.83745,397.53,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5195,0.84864,0.84156,397.6,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5196,0.84864,0.83745,397.68,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5197,0.84841,0.83745,397.76,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5198,0.8491,0.84156,397.84,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5199,0.84841,0.83745,397.93,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5200,0.84864,0.84156,398.0,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5201,0.84864,0.83745,398.08,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5202,0.84932,0.84156,398.18,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5203,0.84887,0.83745,398.25,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5204,0.8491,0.83745,398.32,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5205,0.84864,0.83745,398.42,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5206,0.84864,0.83745,398.49,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5207,0.84887,0.83951,398.55,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5208,0.84841,0.83951,398.62,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5209,0.84841,0.83951,398.69,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5210,0.84818,0.83951,398.76,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5211,0.84841,0.84156,398.83,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5212,0.84772,0.83951,398.93,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5213,0.84818,0.84362,399.0,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5214,0.84772,0.83745,399.08,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5215,0.84887,0.84362,399.16,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5216,0.84818,0.83745,399.24,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5217,0.84841,0.84362,399.31,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5218,0.84795,0.83951,399.39,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5219,0.84864,0.84156,399.46,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5220,0.84818,0.83951,399.53,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5221,0.84795,0.83745,399.61,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5222,0.8491,0.84156,399.67,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5223,0.84818,0.83951,399.74,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5224,0.84841,0.83951,399.84,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5225,0.84795,0.83951,399.91,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5226,0.8491,0.84156,399.99,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5227,0.84818,0.83951,400.06,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5228,0.84864,0.83951,400.13,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5229,0.84841,0.83951,400.21,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5230,0.84887,0.83745,400.29,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5231,0.84841,0.83745,400.37,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5232,0.84864,0.83745,400.44,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5233,0.8491,0.83745,400.52,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5234,0.84887,0.83951,400.59,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5235,0.84818,0.83745,400.65,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5236,0.84795,0.83951,400.73,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5237,0.84841,0.83745,400.8,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5238,0.84818,0.83951,400.87,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5239,0.84864,0.83745,400.94,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5240,0.84841,0.83745,401.03,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5241,0.84864,0.83951,401.1,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5242,0.84841,0.83951,401.17,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5243,0.84795,0.83745,401.25,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5244,0.84887,0.83745,401.33,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5245,0.84795,0.83951,401.41,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
5246,0.84864,0.83745,401.49,13,18,15,15,22,22,27,37,30,39,47,44,61,62,65,63,71,75,81,89,91,92,90,91,107,111,117,120,116,126
